N, W, Date, Time, Tx0, Tx1, Tx2, Tx3, Tx4, Tx5, Tx6, Tx7, Tx8, Tx9, Tx10, Tx11, Tx12, Tx13, Tx14, Tx15, Tx16, Tx17, Tx18, Tx19, Tx20, Tx21, Tx22, Tx23, Tx24, Tx25, Tx26, Tx27, Tx28, Tx29, Tx30, Tx31, Tx32, Tx33, Tx34, Tx35, Tx36, Tx37, Tx38, Tx39, Tx40, Tx41, Tx42, Tx43, Tx44, Tx45, Tx46, Tx47, Tx48, Tx49, Tx50, Tx51, Tx52, Tx53, Tx54, Tx55, Tx56, Tx57, Tx58, Tx59, Tx60, Tx61, Tx62, Tx63, Tx64, Tx65, Tx66, Tx67, Tx68, Tx69, Tx70, Tx71, Tx72, Tx73, Tx74, Tx75, Tx76, Tx77, Tx78, Tx79, Tx80, Tx81, Tx82, Tx83, Tx84, Tx85, Tx86, Tx87, Tx88, Tx89, Tx90, Tx91, Tx92, Tx93, Tx94, Tx95, Tx96, Tx97, Tx98, Tx99
40.00693, 105.26129, 8/4/2011, 3:40 PM, -199.99, -199.99, -7.50, -199.99, -199.99, -8.50, -9.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -8.80, -9.80, -199.99, -7.60, -11.50, -6.00, -26.50, -26.50, -26.50, -199.99, -199.99, -199.99, -199.99, -13.50, -199.99, -8.80, -199.99, -25.50, -14.50, -15.50, -24.50, -199.99, -199.99, -199.99, -199.99, -199.99, -14.50, -199.99, -10.60, -10.60, -14.50, -26.50, -199.99, -199.99, -199.99, -199.99, -199.99, -12.80, -14.50, -14.50, -14.50, -26.50, -199.99, -199.99, -199.99, -199.99, -199.99, -9.80, -25.50, -7.50, -10.60, -25.50, -199.99, -199.99, -199.99, -199.99, -199.99, -8.50, -199.99, -25.50, -199.99, -199.99, -25.50, -25.50, -199.99, -12.80, -10.80, -199.99, -17.50, -199.99, -199.99, -199.99, -18.50, -199.99, -10.80, -12.80, -199.99, -199.99, -18.50, -20.50, -199.99
40.00685, 105.26131, 8/4/2011, 3:42 PM, -199.99, -21.00, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -14.50, -199.99, -199.99, -199.99, -199.99, -27.50, -29.50, -30.50, -199.99, -199.99, -199.99, -199.99, -10.80, -18.50, -30.50, -30.50, -199.99, -199.99, -199.99, -199.99, -12.50, -29.50, -29.50, -199.99, -30.50, -29.50, -199.99, -31.50, -199.99, -31.50, -199.99, -199.99, -199.99, -199.99, -199.99, -30.50, -31.50, -199.99, -199.99, -199.99, -14.80, -199.99, -30.50, -30.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -21.50, -20.50, -30.50, -30.50, -199.99, -199.99, -199.99, -199.99, -17.60, -29.50, -30.50, -19.80, -29.50, -199.99, -199.99, -199.99, -29.50, -199.99, -21.50, -199.99, -30.50, -31.50, -199.99, -13.80, -199.99, -199.99, -21.50, -199.99, -31.50, -30.50, -18.50, -30.50, -199.99, -199.99
40.00682, 105.26129, 8/4/2011, 3:44 PM, -199.99, -199.99, -10.50, -10.50, -11.50, -11.50, -11.50, -11.50, -12.50, -12.50, -12.50, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -14.50, -14.50, -14.50, -14.50, -14.50, -15.50, -15.50, -16.50, -16.50, -16.50, -17.50, -18.50, -18.50, -19.50, -19.50, -19.50, -20.50, -19.50, -20.50, -21.50, -21.50, -21.50, -21.50, -22.50, -18.50, -21.50, -19.50, -22.50, -18.50, -20.50, -20.50, -20.50, -21.50, -21.50, -24.50, -22.50, -22.50, -25.50, -25.50, -21.80, -26.50, -23.50, -24.50, -24.50, -24.50, -25.50, -25.50, -25.50, -24.80, -26.50, -24.80, -24.50, -27.50, -27.50, -24.50, -27.50, -27.50, -27.50, -22.60, -26.50, -26.50, -26.50, -26.50, -26.50, -26.50, -25.50, -26.50, -26.50, -26.50, -23.50, -23.50, -26.50, -26.50, -24.80, -26.50, -26.50, -23.50, -26.50, -25.50, -26.50, -26.50, -26.50, -26.50
40.00785, 105.26231, 8/4/2011, 3:52 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -32.50, -32.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -35.50, -199.99, -30.50, -31.50, -30.50, -199.99, -29.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -27.50, -199.99, -30.50, -28.50, -199.99, -199.99, -199.99, -28.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -29.50, -32.50, -199.99, -199.99, -199.99, -33.50, -33.50, -199.99, -199.99, -199.99, -199.99, -36.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99
40.00697, 105.26221, 8/4/2011, 3:55 PM, -199.99, -19.50, -199.99, -199.99, -199.99, -10.50, -10.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -13.50, -199.99, -199.99, -199.99, -199.99, -199.99, -9.60, -199.99, -5.80, -11.80, -24.50, -199.99, -22.50, -22.50, -199.99, -199.99, -6.80, -24.50, -20.50, -17.50, -199.99, -24.50, -199.99, -21.50, -199.99, -199.99, -199.99, -18.50, -10.80, -199.99, -16.50, -23.50, -21.50, -199.99, -199.99, -199.99, -199.99, -23.50, -199.99, -8.80, -199.99, -13.50, -199.99, -199.99, -199.99, -199.99, -14.50, -3.20, -25.50, -22.50, -14.50, -199.99, -14.50, -24.50, -24.50, -199.99, -199.99, -24.50, -199.99, -14.50, -199.99, -13.50, -13.50, -24.50, -199.99, -14.50, -9.80, -199.99, -199.99, -199.99, -199.99, -199.99, -13.50, -199.99, -199.99, -199.99, -24.50, -199.99, -22.50, -22.50, -22.50, -199.99, -21.50, -21.50, -22.50, -13.50
40.00702, 105.26207, 8/4/2011, 3:57 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -12.50, -199.99, -199.99, -199.99, -199.99, -199.99, -13.50, -199.99, -13.50, -12.50, -12.50, -11.50, -199.99, -199.99, -199.99, -14.50, -199.99, -14.50, -14.50, -14.50, -199.99, -199.99, -199.99, -199.99, -15.50, -15.50, -15.50, -15.50, -15.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -16.50, -16.50, -199.99, -199.99, -16.50, -17.50, -17.50, -17.50, -199.99, -17.50, -17.50, -199.99, -199.99, -199.99, -17.50, -17.50, -17.50, -199.99, -17.50, -17.50, -199.99, -199.99, -199.99, -199.99, -17.50, -17.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50, -18.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -17.50, -18.50, -199.99, -199.99, -199.99, -199.99
40.00696, 105.26208, 8/4/2011, 3:59 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -19.50, -18.50, -199.99, -19.50, -199.99, -19.50, -199.99, -199.99, -19.50, -19.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50, -199.99, -199.99, -199.99, -19.50, -199.99, -19.50, -18.50, -199.99, -199.99, -199.99, -199.99, -17.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50, -199.99, -19.50, -199.99, -199.99, -19.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -19.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50, -18.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50
40.00686, 105.26211, 8/4/2011, 4:01 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -17.50, -199.99, -199.99, -199.99, -6.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -11.50, -199.99, -11.50, -14.50, -199.99, -199.99, -199.99, -17.50, -13.50, -12.80, -199.99, -199.99, -199.99, -199.99, -19.50, -18.50, -14.50, -14.50, -199.99, -17.50, -199.99, -199.99, -199.99, -18.50, -18.50, -15.60, -199.99, -199.99, -199.99, -18.50, -18.50, -18.50, -199.99, -18.50, -199.99, -199.99, -199.99, -199.99, -23.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -16.60, -20.50, -15.50, -14.00, -18.50, -199.99, -15.50, -20.50, -18.50, -199.99, -199.99, -199.99, -199.99, -15.80, -199.99, -23.50, -199.99, -199.99, -199.99, -199.99, -20.50, -199.99, -199.99, -14.50, -19.50, -199.99, -199.99, -199.99, -199.99
40.00500, 105.26282, 8/9/2011, 2:03 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -29.50, -199.99, -199.99, -199.99, -29.50, -28.50, -30.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -27.50, -28.50, -27.50, -27.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -27.50, -27.50, -22.00, -18.50, -18.50, -19.00, -18.50, -19.50, -18.50, -18.50, -19.80, -19.50, -18.50, -18.50, -18.50, -18.50, -19.50, -18.50, -20.50, -18.50, -18.50, -18.50, -19.50, -19.50, -20.00, -19.50, -18.50, -20.60, -18.50, -18.80, -17.00, -17.50, -16.50, -17.50, -19.50, -18.50, -20.50, -18.50, -18.50, -18.50, -18.50, -18.50, -17.50, -18.50, -19.50, -19.50, -18.50, -18.00, -18.50, -19.50, -18.50, -18.50, -18.50, -19.50, -20.00, -18.50, -19.50, -19.50, -20.50
40.00499, 105.26279, 8/9/2011, 2:06 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -33.50, -199.99, -199.99, -199.99, -33.50, -33.50, -33.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -35.50, -199.99, -35.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -21.50, -20.50, -22.50, -22.50, -22.50, -21.50, -21.50, -21.50, -23.50, -22.50, -22.50, -21.50, -20.50, -19.50, -199.99, -19.50, -21.70, -20.50, -23.60, -23.50, -21.80, -21.00, -20.50, -20.50, -19.50, -19.50, -19.50, -18.50, -19.50, -19.50, -20.50, -20.50, -20.50, -20.50, -20.50, -20.50, -20.50, -20.50, -20.50, -19.50, -20.50, -21.50, -20.50, -20.50, -19.50, -18.50, -18.50, -18.50, -18.50, -17.50, -17.50, -17.50, -17.50, -18.50, -18.50, -19.50, -18.50, -18.50, -19.50
40.00504, 105.26280, 8/9/2011, 2:09 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -32.50, -32.50, -199.99, -199.99, -199.99, -35.50, -32.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99
40.00509, 105.26444, 8/9/2011, 2:19 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -34.50, -199.99, -31.50, -31.50, -199.99, -31.50, -31.50, -199.99, -199.99, -199.99, -31.50, -199.99, -199.99, -31.50, -199.99, -199.99, -199.99, -199.99, -17.50, -17.50, -17.50, -17.50, -17.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -17.50, -16.50, -15.50, -15.50, -16.50, -16.50, -16.50, -16.50, -17.50, -18.50, -19.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -17.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -16.50, -17.50, -17.50, -17.50, -17.50, -17.50
40.00604, 105.26417, 8/9/2011, 2:25 PM, -199.99, -199.99, -199.99, -7.50, -7.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -15.50, -15.50, -4.50, -199.99, -15.50, -199.99, -199.99, -12.50, -15.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -6.50, -6.50, -13.50, -15.50, -15.50, -14.50, -15.50, -15.50, -199.99, -199.99, -199.99, -199.99, -6.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 2.50, 2.50, 1.50, 2.50, 2.50, 2.50, 2.50, 3.50, 3.50, 3.50, 3.50, 3.50, 2.50, 2.50, 3.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50
40.00600, 105.26514, 8/9/2011, 2:32 PM, -199.99, -199.99, -9.50, -9.50, -8.50, -8.50, -7.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -8.50, -9.50, -199.99, -8.50, -8.50, -199.99, -199.99, -8.50, -199.99, -8.50, -7.50, -199.99, -7.50, -8.50, -199.99, -199.99, -199.99, -199.99, -199.99, -8.50, -8.50, -8.50, -199.99, -199.99, -199.99, -9.50, -9.50, -199.99, -199.99, -199.99, -199.99, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 12.50, 12.50, 12.50, 12.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 12.50, 12.50, 12.50, 11.50, 11.50
40.00515, 105.26556, 8/9/2011, 2:35 PM, -6.80, -199.99, -12.50, -199.99, -199.99, -7.80, -11.80, -12.50, -7.50, -13.50, -199.99, -12.50, -7.50, -7.00, -12.50, -7.80, -10.80, -12.50, -15.50, -199.99, -13.50, -6.50, -12.50, -8.80, -12.50, -12.50, -12.50, -199.99, -12.50, -6.50, -12.50, -12.50, -7.00, -16.50, -199.99, -12.50, -15.50, -10.80, -12.50, -10.80, -10.80, -10.80, -12.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 1.50, 0.50, 0.50, 0.50, 0.50, 0.50, -0.50, -0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, -0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 1.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, -1.50, -0.50, 0.50, 0.50
40.00516, 105.26643, 8/9/2011, 2:39 PM, -199.99, -5.50, -4.50, -199.99, -199.99, -4.50, -5.50, -5.50, -199.99, -199.99, -199.99, -5.50, 6.40, -4.50, -4.50, -4.50, -4.50, -4.50, -199.99, -3.50, -3.50, -4.50, -4.50, -199.99, -4.50, -199.99, -4.50, -4.50, -4.50, -4.50, -4.50, -4.50, -5.50, -199.99, -199.99, -5.50, -199.99, -4.50, -5.50, -5.50, -5.50, 7.00, 9.00, 8.00, 7.50, 9.00, 10.00, 8.50, 10.00, 10.00, 9.50, 10.00, 10.00, 10.00, 8.50, 10.00, 8.50, 8.50, 8.50, 10.00, 9.00, 9.00, 7.50, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 10.00, 8.50, 8.50, 10.00, 9.00, 10.00, 7.50, 10.00, 10.00, 9.00, 8.50, 9.00, 8.00, 9.00, 9.00, 9.00, 7.50, 10.00, 8.50, 10.00, 9.00, 7.50, 9.00, 9.00, 9.00, 7.50, 7.50, 9.00, 7.50, 7.50
40.00511, 105.26646, 8/9/2011, 2:41 PM, -199.99, -199.99, -199.99, 5.30, -199.99, -8.50, 2.20, -199.99, -5.50, -199.99, -199.99, -199.99, -199.99, 1.00, 1.50, -8.50, -8.50, -8.50, -199.99, -199.99, -4.50, -8.50, -8.50, -199.99, -199.99, -199.99, 2.50, -199.99, -8.50, 1.50, -199.99, -199.99, -8.50, -199.99, -4.50, -7.50, -199.99, -199.99, -199.99, 2.00, -199.99, 9.00, 9.00, 9.00, 8.00, 9.00, 9.00, 9.00, 9.00, 7.20, 9.00, 9.00, 9.00, 6.40, 9.00, 10.00, 10.00, 10.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 5.50, 7.20, 8.50, 9.00, 9.00, 8.00, 9.00, 10.00, 9.00, 10.00, 5.50, 9.00, 9.00, 9.00, 9.00, 9.00, 6.40, 6.40, 9.00, 6.40, 10.00, 11.00, 11.00, 10.00, 10.00, 10.00, 8.00, 5.30, 8.00, 9.00, 10.00, 11.00, 10.00, 10.00
40.00516, 105.26644, 8/9/2011, 2:43 PM, 1.00, -199.99, -199.99, 1.00, 1.00, -199.99, -199.99, 0.00, -199.99, -199.99, 0.00, -199.99, 0.00, -199.99, -199.99, -199.99, -199.99, 1.00, -199.99, 1.00, -199.99, 0.00, 1.00, 0.00, -199.99, 8.00, 1.00, -199.99, -199.99, 0.00, 1.00, -199.99, -199.99, -199.99, -199.99, 1.00, 1.00, -199.99, -199.99, -199.99, 1.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 15.00, 15.00, 15.00, 15.00, 15.00, 14.00, 16.00, 16.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, -199.99, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, -199.99, 15.00, 15.00, 14.00, -199.99, 16.00, 16.00, 16.00, -199.99, 15.00, 16.00, 17.00, 17.50, 16.50, 16.00, 16.00, 16.00, 15.00, 16.00, 16.00, 15.00
40.00518, 105.26649, 8/9/2011, 2:45 PM, -10.50, -199.99, -199.99, -199.99, -1.50, -10.50, -199.99, -199.99, -10.50, 7.50, -0.50, -199.99, -10.50, -199.99, -10.50, -199.99, -199.99, -10.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -10.50, -199.99, -0.50, -10.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -1.50, -4.50, -1.50, -9.50, -199.99, -9.50, 12.00, 12.00, 12.00, 13.00, 13.00, 13.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 13.00, 13.00, 13.00, 13.00, 12.00, 12.00, 12.00, 12.00, 11.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 13.00, 13.00, 13.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 13.00, 13.00
40.00677, 105.26558, 8/9/2011, 2:57 PM, -199.99, -199.99, -199.99, -21.50, -199.99, -21.50, -199.99, -199.99, -21.50, -21.50, -199.99, -199.99, -199.99, -21.50, -199.99, -199.99, -21.50, -199.99, -199.99, -21.50, -21.50, -199.99, -199.99, -199.99, -199.99, -21.50, -21.50, -21.50, -199.99, -199.99, -199.99, -199.99, -21.50, -21.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -3.50, -3.50, -3.50, -3.50, -3.50, -3.00, -3.50, -3.50, -4.50, -4.00, -4.50, -5.50, -4.50, -4.50, -4.50, -4.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.00, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.00
40.00702, 105.26639, 8/9/2011, 3:06 PM, -199.99, -199.99, -199.99, -37.50, -199.99, -37.50, -37.50, -199.99, -37.50, -37.50, -199.99, -199.99, -199.99, -37.50, -199.99, -199.99, -37.50, -199.99, -199.99, -199.99, -199.99, -38.50, -199.99, -199.99, -199.99, -199.99, -199.99, -38.50, -199.99, -199.99, -199.99, -199.99, -38.50, -199.99, -38.50, -199.99, -199.99, -199.99, -38.50, -38.50, -199.99, -37.50, -199.99, -199.99, -199.99, -20.50, -20.50, -20.00, -20.50, -20.50, -20.00, -20.50, -21.50, -21.00, -21.50, -22.50, -23.50, -23.50, -22.50, -22.50, -199.99, -21.50, -20.50, -20.50, -19.50, -19.00, -19.50, -19.50, -20.50, -20.00, -20.00, -21.50, -199.99, -21.50, -21.50, -21.00, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.00, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50
40.00701, 105.26640, 8/9/2011, 3:08 PM, -199.99, -199.99, -31.50, -30.50, -199.99, -199.99, -199.99, -199.99, -199.99, -31.50, -31.50, -31.50, -199.99, -199.99, -199.99, -199.99, -31.50, -199.99, -199.99, -199.99, -30.50, -199.99, -31.50, -31.50, -199.99, -199.99, -199.99, -199.99, -30.50, -199.99, -199.99, -30.50, -199.99, -199.99, -199.99, -199.99, -30.50, -199.99, -199.99, -199.99, -199.99, -199.99, -10.50, -10.50, -10.50, -10.50, -10.50, -10.00, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -199.99, -11.50, -10.50, -9.50, -10.50, -199.99, -12.50, -12.50, -11.50, -199.99, -10.50, -9.50, -11.50, -11.00, -11.50, -12.50, -12.50, -12.50, -13.50, -13.50, -13.50, -13.50, -12.50, -199.99, -12.50, -11.50, -11.50, -199.99, -10.50, -10.50, -10.50, -199.99, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50
40.00708, 105.26644, 8/9/2011, 3:10 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -32.50, -31.50, -32.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -33.50, -33.50, -32.50, -32.50, -199.99, -32.50, -199.99, -199.99, -199.99, -199.99, -33.50, -33.50, -199.99, -199.99, -28.80, -199.99, -33.50, -199.99, -199.99, -199.99, -199.99, -199.99, -25.00, -21.50, -22.50, -22.50, -22.50, -22.00, -22.50, -199.99, -22.50, -22.50, -22.50, -199.99, -22.50, -22.50, -22.50, -22.50, -22.50, -22.50, -22.50, -22.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -20.50, -20.50, -21.00, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.50, -21.00
40.00682, 105.26743, 8/9/2011, 3:15 PM, -22.50, -22.50, -22.50, -19.50, -23.50, -23.50, -23.50, -23.50, -199.99, -22.50, -199.99, -23.50, -22.50, -22.50, -19.50, -23.50, -199.99, -199.99, -23.50, -199.99, -23.50, -23.50, -23.50, -199.99, -23.50, -199.99, -22.50, -22.50, -19.50, -23.50, -199.99, -199.99, -23.50, -199.99, -22.50, -199.99, -199.99, -22.50, -199.99, -199.99, -22.50, -199.99, -23.50, -23.50, -19.50, -6.50, -6.50, -5.00, -5.50, -6.50, -6.50, -6.50, -5.50, -5.50, -5.50, -5.00, -5.50, -5.50, -5.50, -5.50, -6.50, -199.99, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -5.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -5.50
40.00599, 105.26685, 8/9/2011, 3:20 PM, -199.99, -199.99, -16.50, -16.50, -16.50, -199.99, -12.60, -19.50, -199.99, -199.99, -11.50, -17.50, -11.50, -199.99, -16.50, -199.99, -13.60, -199.99, -16.50, -17.50, -199.99, -199.99, -199.99, -17.50, -16.50, -12.80, -9.80, -16.50, -17.50, -16.50, -16.50, -17.50, -199.99, -199.99, -16.50, -16.50, -199.99, -16.50, -16.50, -16.50, -199.99, -14.80, -3.00, -3.00, -3.00, -3.00, -3.00, -3.00, -3.00, -4.60, -2.00, -2.00, -2.00, -5.60, -3.00, -5.60, -5.70, -5.60, -5.70, -3.00, -3.00, -5.70, -3.00, -5.60, -5.70, -5.70, -3.00, -3.00, -3.00, -3.00, -3.00, -3.00, -3.00, -5.60, -3.00, -5.70, -5.70, -5.70, -3.00, -5.60, -3.00, -3.00, -5.60, -5.60, -5.60, -3.00, -3.00, -3.00, -5.60, -5.70, -5.60, -5.60, -5.20, -5.60, -5.60, -3.50, -5.60, -5.60, -3.00, -3.00
